x,y,MIN_TEMPERATURE,MIN_REL_HUMIDITY,TOTAL_RAIN_FLAG,LOCAL_MONTH,CLIMATE_IDENTIFIER,MAX_REL_HUMIDITY,TOTAL_PRECIPITATION,STATION_NAME,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST,TOTAL_RAIN,MIN_TEMPERATURE_FLAG,PROVINCE_CODE,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,MEAN_TEMPERATURE,COOLING_DEGREE_DAYS,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,ID,COOLING_DEGREE_DAYS_FLAG,LOCAL_DATE,SNOW_ON_GROUND,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS,TOTAL_SNOW,MAX_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,MAX_TEMPERATURE,LOCAL_DAY
-123.12186944444444,49.29535277777778,11.9,53,,6,1108446,94,0,VANCOUVER HARBOUR CS,,,,,,BC,,,17.3,0,,M,,1108446.2023.6.22,,2023-06-22 00:00:00,,M,0.7,,,,,2023,22.6,22
-123.12186944444444,49.29535277777778,13,44,,6,1108446,91,0,VANCOUVER HARBOUR CS,,,,,,BC,,,19.2,1.2,,M,,1108446.2023.6.23,,2023-06-23 00:00:00,,M,0,,,,,2023,25.5,23
-123.12186944444444,49.29535277777778,14.5,60,,6,1108446,81,0.1,VANCOUVER HARBOUR CS,,,,,,BC,,,17,0,,M,,1108446.2023.6.24,,2023-06-24 00:00:00,,M,1,,,,,2023,19.6,24
-123.12186944444444,49.29535277777778,12.4,49,,6,1108446,94,0,VANCOUVER HARBOUR CS,,,,,,BC,,,17.9,0,,M,,1108446.2023.6.25,,2023-06-25 00:00:00,,M,0.1,,,,,2023,23.4,25
-123.12186944444444,49.29535277777778,13.7,52,,6,1108446,92,0,VANCOUVER HARBOUR CS,,,,,,BC,,,19,1,,M,,1108446.2023.6.26,,2023-06-26 00:00:00,,M,0,,,,,2023,24.3,26
-123.12186944444444,49.29535277777778,15.2,55,,6,1108446,79,1,VANCOUVER HARBOUR CS,,,,,,BC,,,19.3,1.3,,M,,1108446.2023.6.27,,2023-06-27 00:00:00,,M,0,,,,,2023,23.3,27
-123.12186944444444,49.29535277777778,16.4,53,,6,1108446,89,0,VANCOUVER HARBOUR CS,,,,,,BC,,,21.2,3.2,,M,,1108446.2023.6.28,,2023-06-28 00:00:00,,M,0,,,,,2023,26.1,28
-123.12186944444444,49.29535277777778,17.6,49,,6,1108446,78,0,VANCOUVER HARBOUR CS,,,,,,BC,,,22.2,4.2,,M,,1108446.2023.6.29,,2023-06-29 00:00:00,,M,0,,,,,2023,26.7,29
-123.12186944444444,49.29535277777778,15.2,53,,6,1108446,86,0,VANCOUVER HARBOUR CS,,,,,,BC,,,19.9,1.9,,M,,1108446.2023.6.30,,2023-06-30 00:00:00,,M,0,,,,,2023,24.7,30
-123.12186944444444,49.29535277777778,15.2,39,,7,1108446,74,0,VANCOUVER HARBOUR CS,,,,,,BC,,,19.6,1.6,,M,,1108446.2023.7.1,,2023-07-01 00:00:00,,M,0,,,,,2023,24,1
-123.12186944444444,49.29535277777778,14.8,45,,7,1108446,79,0,VANCOUVER HARBOUR CS,,,,,,BC,,,18.7,0.7,,M,,1108446.2023.7.2,,2023-07-02 00:00:00,,M,0,,,,,2023,22.6,2
-123.12186944444444,49.29535277777778,13.5,49,,7,1108446,82,0,VANCOUVER HARBOUR CS,,,,,,BC,,,18.5,0.5,,M,,1108446.2023.7.3,,2023-07-03 00:00:00,,M,0,,,,,2023,23.6,3
-123.12186944444444,49.29535277777778,15.2,41,,7,1108446,84,0,VANCOUVER HARBOUR CS,,,,,,BC,,,20,2,,M,,1108446.2023.7.4,,2023-07-04 00:00:00,,M,0,,,,,2023,24.8,4
-123.12186944444444,49.29535277777778,15.2,39,,7,1108446,84,0,VANCOUVER HARBOUR CS,,,,,,BC,,,21.4,3.4,,M,,1108446.2023.7.5,,2023-07-05 00:00:00,,M,0,,,,,2023,27.5,5
-123.12186944444444,49.29535277777778,15.9,46,,7,1108446,91,0,VANCOUVER HARBOUR CS,,,,,,BC,,,21.9,3.9,,M,,1108446.2023.7.6,,2023-07-06 00:00:00,,M,0,,,,,2023,27.9,6
-123.12186944444444,49.29535277777778,16.2,56,,7,1108446,84,0,VANCOUVER HARBOUR CS,,,,,,BC,,,20.6,2.6,,M,,1108446.2023.7.7,,2023-07-07 00:00:00,,M,0,,,,,2023,25,7
-123.12186944444444,49.29535277777778,15.5,54,,7,1108446,83,0,VANCOUVER HARBOUR CS,,,,,,BC,,,20.2,2.2,,M,,1108446.2023.7.8,,2023-07-08 00:00:00,,M,0,,,,,2023,24.8,8
-123.12186944444444,49.29535277777778,15.2,51,,7,1108446,86,0,VANCOUVER HARBOUR CS,,,,,,BC,,,20.2,2.2,,M,,1108446.2023.7.9,,2023-07-09 00:00:00,,M,0,,,,,2023,25.3,9
-123.12186944444444,49.29535277777778,15.7,58,,7,1108446,80,0,VANCOUVER HARBOUR CS,,,,,,BC,,,18,0,,M,,1108446.2023.7.10,,2023-07-10 00:00:00,,M,0,,,,,2023,20.2,10
-123.12186944444444,49.29535277777778,16.1,49,,7,1108446,83,0,VANCOUVER HARBOUR CS,,,,,,BC,,,20.2,2.2,,M,,1108446.2023.7.11,,2023-07-11 00:00:00,,M,0,,,,,2023,24.2,11
-123.12186944444444,49.29535277777778,16.1,54,,7,1108446,82,0,VANCOUVER HARBOUR CS,,,,,,BC,,,21,3,,M,,1108446.2023.7.12,,2023-07-12 00:00:00,,M,0,,,,,2023,25.8,12
-123.12186944444444,49.29535277777778,16.4,46,,7,1108446,78,0,VANCOUVER HARBOUR CS,,,,,,BC,,,20.7,2.7,,M,,1108446.2023.7.13,,2023-07-13 00:00:00,,M,0,,,,,2023,24.9,13
-123.12186944444444,49.29535277777778,15.7,43,,7,1108446,83,0,VANCOUVER HARBOUR CS,,,,,,BC,,,21.5,3.5,,M,,1108446.2023.7.14,,2023-07-14 00:00:00,,M,0,,,,,2023,27.3,14
-123.12186944444444,49.29535277777778,16.2,47,,7,1108446,79,0,VANCOUVER HARBOUR CS,,,,,,BC,,,22.6,4.6,,M,,1108446.2023.7.15,,2023-07-15 00:00:00,,M,0,,,,,2023,28.9,15
-123.12186944444444,49.29535277777778,17.6,43,,7,1108446,78,0,VANCOUVER HARBOUR CS,,,,,,BC,,,22.9,4.9,,M,,1108446.2023.7.16,,2023-07-16 00:00:00,,M,0,,,,,2023,28.2,16
-123.12186944444444,49.29535277777778,17,40,,7,1108446,85,0,VANCOUVER HARBOUR CS,,,,,,BC,,,20.7,2.7,,M,,1108446.2023.7.17,,2023-07-17 00:00:00,,M,0,,,,,2023,24.5,17
-123.12186944444444,49.29535277777778,15.2,45,,7,1108446,87,0,VANCOUVER HARBOUR CS,,,,,,BC,,,20,2,,M,,1108446.2023.7.18,,2023-07-18 00:00:00,,M,0,,,,,2023,24.8,18
-123.12186944444444,49.29535277777778,15.6,41,,7,1108446,88,0,VANCOUVER HARBOUR CS,,,,,,BC,,,21.7,3.7,,M,,1108446.2023.7.19,,2023-07-19 00:00:00,,M,0,,,,,2023,27.9,19
-123.12186944444444,49.29535277777778,16.4,45,,7,1108446,83,0,VANCOUVER HARBOUR CS,,,,,,BC,,,22.7,4.7,,M,,1108446.2023.7.20,,2023-07-20 00:00:00,,M,0,,,,,2023,29,20
-123.12186944444444,49.29535277777778,17.4,48,,7,1108446,75,0,VANCOUVER HARBOUR CS,,,,,,BC,,,22.4,4.4,,M,,1108446.2023.7.21,,2023-07-21 00:00:00,,M,0,,,,,2023,27.4,21
-123.12186944444444,49.29535277777778,17.6,41,,7,1108446,81,0,VANCOUVER HARBOUR CS,,,,,,BC,,,23,5,,M,,1108446.2023.7.22,,2023-07-22 00:00:00,,M,0,,,,,2023,28.5,22
-123.12186944444444,49.29535277777778,16.8,50,,7,1108446,83,0,VANCOUVER HARBOUR CS,,,,,,BC,,,21,3,,M,,1108446.2023.7.23,,2023-07-23 00:00:00,,M,0,,,,,2023,25.2,23
-123.12186944444444,49.29535277777778,14,67,,7,1108446,95,20.6,VANCOUVER HARBOUR CS,,,,,,BC,,,17.3,0,,M,,1108446.2023.7.24,,2023-07-24 00:00:00,,M,0.7,,,,,2023,20.5,24
-123.12186944444444,49.29535277777778,14.3,60,,7,1108446,95,0.8,VANCOUVER HARBOUR CS,,,,,,BC,,,17.9,0,,M,,1108446.2023.7.25,,2023-07-25 00:00:00,,M,0.1,,,,,2023,21.6,25
-123.12186944444444,49.29535277777778,14.5,56,,7,1108446,93,0,VANCOUVER HARBOUR CS,,,,,,BC,,,18.2,0.2,,M,,1108446.2023.7.26,,2023-07-26 00:00:00,,M,0,,,,,2023,21.9,26
-123.12186944444444,49.29535277777778,15.1,47,,7,1108446,88,0,VANCOUVER HARBOUR CS,,,,,,BC,,,19.7,1.7,,M,,1108446.2023.7.27,,2023-07-27 00:00:00,,M,0,,,,,2023,24.4,27
-123.12186944444444,49.29535277777778,14.3,47,,7,1108446,87,0,VANCOUVER HARBOUR CS,,,,,,BC,,,19.7,1.7,,M,,1108446.2023.7.28,,2023-07-28 00:00:00,,M,0,,,,,2023,25.2,28
-123.12186944444444,49.29535277777778,17.3,50,,7,1108446,81,0,VANCOUVER HARBOUR CS,,,,,,BC,,,21,3,,M,,1108446.2023.7.29,,2023-07-29 00:00:00,,M,0,,,,,2023,24.6,29
-123.12186944444444,49.29535277777778,15.6,41,,7,1108446,79,0,VANCOUVER HARBOUR CS,,,,,,BC,,,20.5,2.5,,M,,1108446.2023.7.30,,2023-07-30 00:00:00,,M,0,,,,,2023,25.5,30
-123.12186944444444,49.29535277777778,15.5,41,,7,1108446,79,0,VANCOUVER HARBOUR CS,,,,,,BC,,,20,2,,M,,1108446.2023.7.31,,2023-07-31 00:00:00,,M,0,,,,,2023,24.4,31
-123.12186944444444,49.29535277777778,14.9,43,,8,1108446,80,0,VANCOUVER HARBOUR CS,,,,,,BC,,,20.2,2.2,,M,,1108446.2023.8.1,,2023-08-01 00:00:00,,M,0,,,,,2023,25.6,1
-123.12186944444444,49.29535277777778,14.7,51,,8,1108446,82,0,VANCOUVER HARBOUR CS,,,,,,BC,,,18.7,0.7,,M,,1108446.2023.8.2,,2023-08-02 00:00:00,,M,0,,,,,2023,22.7,2
-123.12186944444444,49.29535277777778,14.5,39,,8,1108446,88,0,VANCOUVER HARBOUR CS,,,,,,BC,,,20.4,2.4,,M,,1108446.2023.8.3,,2023-08-03 00:00:00,,M,0,,,,,2023,26.3,3
-123.12186944444444,49.29535277777778,15,41,,8,1108446,83,0,VANCOUVER HARBOUR CS,,,,,,BC,,,20.8,2.8,,M,,1108446.2023.8.4,,2023-08-04 00:00:00,,M,0,,,,,2023,26.7,4
-123.12186944444444,49.29535277777778,16.3,59,,8,1108446,85,0,VANCOUVER HARBOUR CS,,,,,,BC,,,21.9,3.9,,M,,1108446.2023.8.5,,2023-08-05 00:00:00,,M,0,,,,,2023,27.5,5
-123.12186944444444,49.29535277777778,16.9,63,,8,1108446,87,0,VANCOUVER HARBOUR CS,,,,,,BC,,,21,3,,M,,1108446.2023.8.6,,2023-08-06 00:00:00,,M,0,,,,,2023,25,6
-123.12186944444444,49.29535277777778,16.7,56,,8,1108446,95,0.1,VANCOUVER HARBOUR CS,,,,,,BC,,,21,3,,M,,1108446.2023.8.7,,2023-08-07 00:00:00,,M,0,,,,,2023,25.3,7
-123.12186944444444,49.29535277777778,18.2,62,,8,1108446,91,0.3,VANCOUVER HARBOUR CS,,,,,,BC,,,20.8,2.8,,M,,1108446.2023.8.8,,2023-08-08 00:00:00,,M,0,,,,,2023,23.5,8
-123.12186944444444,49.29535277777778,16.6,88,,8,1108446,98,13,VANCOUVER HARBOUR CS,,,,,,BC,,,18.3,0.3,,M,,1108446.2023.8.9,,2023-08-09 00:00:00,,M,0,,,,,2023,20,9
-123.12186944444444,49.29535277777778,15.6,55,,8,1108446,94,0,VANCOUVER HARBOUR CS,,,,,,BC,,,19.6,1.6,,M,,1108446.2023.8.10,,2023-08-10 00:00:00,,M,0,,,,,2023,23.5,10
-123.12186944444444,49.29535277777778,15.1,49,,8,1108446,91,0,VANCOUVER HARBOUR CS,,,,,,BC,,,19.8,1.8,,M,,1108446.2023.8.11,,2023-08-11 00:00:00,,M,0,,,,,2023,24.5,11
-123.12186944444444,49.29535277777778,17.6,57,,8,1108446,86,0,VANCOUVER HARBOUR CS,,,,,,BC,,,21.4,3.4,,M,,1108446.2023.8.12,,2023-08-12 00:00:00,,M,0,,,,,2023,25.1,12
-123.12186944444444,49.29535277777778,16.7,60,,8,1108446,93,0,VANCOUVER HARBOUR CS,,,,,,BC,,,21,3,,M,,1108446.2023.8.13,,2023-08-13 00:00:00,,M,0,,,,,2023,25.3,13
-123.12186944444444,49.29535277777778,17.3,58,,8,1108446,93,0,VANCOUVER HARBOUR CS,,,,,,BC,,,21.6,3.6,,M,,1108446.2023.8.14,,2023-08-14 00:00:00,,M,0,,,,,2023,26,14
-123.12186944444444,49.29535277777778,17.2,50,,8,1108446,90,0,VANCOUVER HARBOUR CS,,,,,,BC,,,22.2,4.2,,M,,1108446.2023.8.15,,2023-08-15 00:00:00,,M,0,,,,,2023,27.1,15
-123.12186944444444,49.29535277777778,15.9,50,,8,1108446,91,0,VANCOUVER HARBOUR CS,,,,,,BC,,,21.6,3.6,,M,,1108446.2023.8.16,,2023-08-16 00:00:00,,M,0,,,,,2023,27.4,16
-123.12186944444444,49.29535277777778,15.8,54,,8,1108446,90,0,VANCOUVER HARBOUR CS,,,,,,BC,,,20.8,2.8,,M,,1108446.2023.8.17,,2023-08-17 00:00:00,,M,0,,,,,2023,25.8,17
-123.12186944444444,49.29535277777778,14.7,40,,8,1108446,75,0,VANCOUVER HARBOUR CS,,,,,,BC,,,18.8,0.8,,M,,1108446.2023.8.18,,2023-08-18 00:00:00,,M,0,,,,,2023,23,18
-123.12186944444444,49.29535277777778,12.4,62,,8,1108446,86,0,VANCOUVER HARBOUR CS,,,,,,BC,,,16.1,0,,M,,1108446.2023.8.19,,2023-08-19 00:00:00,,M,1.9,,,,,2023,19.8,19
-123.12186944444444,49.29535277777778,13.5,65,,8,1108446,90,0,VANCOUVER HARBOUR CS,,,,,,BC,,,16.7,0,,M,,1108446.2023.8.20,,2023-08-20 00:00:00,,M,1.3,,,,,2023,19.8,20
-123.12186944444444,49.29535277777778,11.6,50,,8,1108446,94,0,VANCOUVER HARBOUR CS,,,,,,BC,,,17.1,0,,M,,1108446.2023.8.21,,2023-08-21 00:00:00,,M,0.9,,,,,2023,22.6,21
-123.12186944444444,49.29535277777778,14,49,,8,1108446,77,0,VANCOUVER HARBOUR CS,,,,,,BC,,,18.2,0.2,,M,,1108446.2023.8.22,,2023-08-22 00:00:00,,M,0,,,,,2023,22.4,22
-123.12186944444444,49.29535277777778,12.4,52,,8,1108446,81,0,VANCOUVER HARBOUR CS,,,,,,BC,,,17,0,,M,,1108446.2023.8.23,,2023-08-23 00:00:00,,M,1,,,,,2023,21.7,23
-123.12186944444444,49.29535277777778,12.2,63,,8,1108446,90,0,VANCOUVER HARBOUR CS,,,,,,BC,,,16.8,0,,M,,1108446.2023.8.24,,2023-08-24 00:00:00,,M,1.2,,,,,2023,21.4,24
-123.12186944444444,49.29535277777778,14.2,54,,8,1108446,93,0,VANCOUVER HARBOUR CS,,,,,,BC,,,19.3,1.3,,M,,1108446.2023.8.25,,2023-08-25 00:00:00,,M,0,,,,,2023,24.3,25
-123.12186944444444,49.29535277777778,13.2,45,,8,1108446,88,0,VANCOUVER HARBOUR CS,,,,,,BC,,,19.6,1.6,,M,,1108446.2023.8.26,,2023-08-26 00:00:00,,M,0,,,,,2023,26,26
-123.12186944444444,49.29535277777778,15.3,35,,8,1108446,82,0,VANCOUVER HARBOUR CS,,,,,,BC,,,21.8,3.8,,M,,1108446.2023.8.27,,2023-08-27 00:00:00,,M,0,,,,,2023,28.3,27
-123.12186944444444,49.29535277777778,16.6,64,,8,1108446,86,0,VANCOUVER HARBOUR CS,,,,,,BC,,,20.4,2.4,,M,,1108446.2023.8.28,,2023-08-28 00:00:00,,M,0,,,,,2023,24.2,28
-123.12186944444444,49.29535277777778,14.6,83,,8,1108446,98,23.5,VANCOUVER HARBOUR CS,,,,,,BC,,,15.9,0,,M,,1108446.2023.8.29,,2023-08-29 00:00:00,,M,2.1,,,,,2023,17.2,29
-123.12186944444444,49.29535277777778,14.6,57,,8,1108446,98,0.9,VANCOUVER HARBOUR CS,,,,,,BC,,,18.9,0.9,,M,,1108446.2023.8.30,,2023-08-30 00:00:00,,M,0,,,,,2023,23.2,30
-123.12186944444444,49.29535277777778,14.9,75,,8,1108446,97,2.1,VANCOUVER HARBOUR CS,,,,,,BC,,,17.3,0,,M,,1108446.2023.8.31,,2023-08-31 00:00:00,,M,0.7,,,,,2023,19.8,31
-123.12186944444444,49.29535277777778,13.3,61,,9,1108446,96,0,VANCOUVER HARBOUR CS,,,,,,BC,,,17.9,0,,M,,1108446.2023.9.1,,2023-09-01 00:00:00,,M,0.1,,,,,2023,22.5,1
-123.12186944444444,49.29535277777778,14,52,,9,1108446,95,0,VANCOUVER HARBOUR CS,,,,,,BC,,,19.3,1.3,,M,,1108446.2023.9.2,,2023-09-02 00:00:00,,M,0,,,,,2023,24.6,2
-123.12186944444444,49.29535277777778,14.3,68,,9,1108446,94,0.1,VANCOUVER HARBOUR CS,,,,,,BC,,,17.9,0,,M,,1108446.2023.9.3,,2023-09-03 00:00:00,,M,0.1,,,,,2023,21.5,3
-123.12186944444444,49.29535277777778,14.7,54,,9,1108446,92,0,VANCOUVER HARBOUR CS,,,,,,BC,,,17.6,0,,M,,1108446.2023.9.4,,2023-09-04 00:00:00,,M,0.4,,,,,2023,20.6,4
-123.12186944444444,49.29535277777778,14.7,50,,9,1108446,87,0,VANCOUVER HARBOUR CS,,,,,,BC,,,18,0,,M,,1108446.2023.9.5,,2023-09-05 00:00:00,,M,0,,,,,2023,21.3,5
-123.12186944444444,49.29535277777778,13.2,57,,9,1108446,85,0,VANCOUVER HARBOUR CS,,,,,,BC,,,17.2,0,,M,,1108446.2023.9.6,,2023-09-06 00:00:00,,M,0.8,,,,,2023,21.2,6
-123.12186944444444,49.29535277777778,13.9,54,,9,1108446,88,0,VANCOUVER HARBOUR CS,,,,,,BC,,,17.6,0,,M,,1108446.2023.9.7,,2023-09-07 00:00:00,,M,0.4,,,,,2023,21.3,7
-123.12186944444444,49.29535277777778,12.2,57,,9,1108446,90,0,VANCOUVER HARBOUR CS,,,,,,BC,,,16.7,0,,M,,1108446.2023.9.8,,2023-09-08 00:00:00,,M,1.3,,,,,2023,21.1,8
-123.12186944444444,49.29535277777778,12.1,43,,9,1108446,93,0,VANCOUVER HARBOUR CS,,,,,,BC,,,18,0,,M,,1108446.2023.9.9,,2023-09-09 00:00:00,,M,0,,,,,2023,23.9,9
-123.12186944444444,49.29535277777778,14.5,48,,9,1108446,88,0,VANCOUVER HARBOUR CS,,,,,,BC,,,20,2,,M,,1108446.2023.9.10,,2023-09-10 00:00:00,,M,0,,,,,2023,25.6,10
-123.12186944444444,49.29535277777778,15.5,65,,9,1108446,88,0,VANCOUVER HARBOUR CS,,,,,,BC,,,18.6,0.6,,M,,1108446.2023.9.11,,2023-09-11 00:00:00,,M,0,,,,,2023,21.6,11
-123.12186944444444,49.29535277777778,14.8,68,,9,1108446,90,0,VANCOUVER HARBOUR CS,,,,,,BC,,,16.4,0,,M,,1108446.2023.9.12,,2023-09-12 00:00:00,,M,1.6,,,,,2023,17.9,12
-123.12186944444444,49.29535277777778,13.7,67,,9,1108446,91,0,VANCOUVER HARBOUR CS,,,,,,BC,,,16.9,0,,M,,1108446.2023.9.13,,2023-09-13 00:00:00,,M,1.1,,,,,2023,20,13
-123.12186944444444,49.29535277777778,12.1,54,,9,1108446,95,0,VANCOUVER HARBOUR CS,,,,,,BC,,,16.9,0,,M,,1108446.2023.9.14,,2023-09-14 00:00:00,,M,1.1,,,,,2023,21.7,14
-123.12186944444444,49.29535277777778,10.9,46,,9,1108446,86,0,VANCOUVER HARBOUR CS,,,,,,BC,,,17.5,0,,M,,1108446.2023.9.15,,2023-09-15 00:00:00,,M,0.5,,,,,2023,24.1,15
-123.12186944444444,49.29535277777778,10.7,46,,9,1108446,82,0,VANCOUVER HARBOUR CS,,,,,,BC,,,17.2,0,,M,,1108446.2023.9.16,,2023-09-16 00:00:00,,M,0.8,,,,,2023,23.7,16
-123.12186944444444,49.29535277777778,13.5,53,,9,1108446,88,0.1,VANCOUVER HARBOUR CS,,,,,,BC,,,17.6,0,,M,,1108446.2023.9.17,,2023-09-17 00:00:00,,M,0.4,,,,,2023,21.8,17
-123.12186944444444,49.29535277777778,12,46,,9,1108446,96,0.8,VANCOUVER HARBOUR CS,,,,,,BC,,,15.4,0,,M,,1108446.2023.9.18,,2023-09-18 00:00:00,,M,2.6,,,,,2023,18.9,18
-123.12186944444444,49.29535277777778,11.5,67,,9,1108446,95,7.6,VANCOUVER HARBOUR CS,,,,,,BC,,,14.1,0,,M,,1108446.2023.9.19,,2023-09-19 00:00:00,,M,3.9,,,,,2023,16.8,19
-123.12186944444444,49.29535277777778,10.6,64,,9,1108446,96,0,VANCOUVER HARBOUR CS,,,,,,BC,,,14.1,0,,M,,1108446.2023.9.20,,2023-09-20 00:00:00,,M,3.9,,,,,2023,17.5,20
-123.12186944444444,49.29535277777778,9.2,58,,9,1108446,88,0,VANCOUVER HARBOUR CS,,,,,,BC,,,14.3,0,,M,,1108446.2023.9.21,,2023-09-21 00:00:00,,M,3.7,,,,,2023,19.3,21
-123.12186944444444,49.29535277777778,10.4,48,,9,1108446,85,0,VANCOUVER HARBOUR CS,,,,,,BC,,,16.1,0,,M,,1108446.2023.9.22,,2023-09-22 00:00:00,,M,1.9,,,,,2023,21.9,22
-123.12186944444444,49.29535277777778,12.6,69,,9,1108446,93,3.2,VANCOUVER HARBOUR CS,,,,,,BC,,,14.5,0,,M,,1108446.2023.9.23,,2023-09-23 00:00:00,,M,3.5,,,,,2023,16.4,23
-123.12186944444444,49.29535277777778,10.4,58,,9,1108446,95,3.9,VANCOUVER HARBOUR CS,,,,,,BC,,,14.6,0,,M,,1108446.2023.9.24,,2023-09-24 00:00:00,,M,3.4,,,,,2023,18.8,24
-123.12186944444444,49.29535277777778,13.1,84,,9,1108446,96,10.7,VANCOUVER HARBOUR CS,,,,,,BC,,,14.4,0,,M,,1108446.2023.9.25,,2023-09-25 00:00:00,,M,3.6,,,,,2023,15.7,25
-123.12186944444444,49.29535277777778,12.6,67,,9,1108446,93,1,VANCOUVER HARBOUR CS,,,,,,BC,,,14.5,0,,M,,1108446.2023.9.26,,2023-09-26 00:00:00,,M,3.5,,,,,2023,16.4,26
-123.12186944444444,49.29535277777778,12.2,81,,9,1108446,94,2,VANCOUVER HARBOUR CS,,,,,,BC,,,13.5,0,,M,,1108446.2023.9.27,,2023-09-27 00:00:00,,M,4.5,,,,,2023,14.7,27
-123.12186944444444,49.29535277777778,10.9,67,,9,1108446,95,0.3,VANCOUVER HARBOUR CS,,,,,,BC,,,13.2,0,,M,,1108446.2023.9.28,,2023-09-28 00:00:00,,M,4.8,,,,,2023,15.5,28
-123.12186944444444,49.29535277777778,9.5,70,,9,1108446,94,0,VANCOUVER HARBOUR CS,,,,,,BC,,,11.9,0,,M,,1108446.2023.9.29,,2023-09-29 00:00:00,,M,6.1,,,,,2023,14.4,29
-123.12186944444444,49.29535277777778,7.7,73,,9,1108446,96,0,VANCOUVER HARBOUR CS,,,,,,BC,,,11.3,0,,M,,1108446.2023.9.30,,2023-09-30 00:00:00,,M,6.7,,,,,2023,15,30
-123.12186944444444,49.29535277777778,7.9,58,,10,1108446,94,0,VANCOUVER HARBOUR CS,,,,,,BC,,,12.1,0,,M,,1108446.2023.10.1,,2023-10-01 00:00:00,,M,5.9,,,,,2023,16.2,1
-123.12186944444444,49.29535277777778,11,82,,10,1108446,97,8.6,VANCOUVER HARBOUR CS,,,,,,BC,,,12.3,0,,M,,1108446.2023.10.2,,2023-10-02 00:00:00,,M,5.7,,,,,2023,13.6,2
-123.12186944444444,49.29535277777778,9.6,80,,10,1108446,98,0,VANCOUVER HARBOUR CS,,,,,,BC,,,12.3,0,,M,,1108446.2023.10.3,,2023-10-03 00:00:00,,M,5.7,,,,,2023,15.1,3
-123.12186944444444,49.29535277777778,12,85,,10,1108446,94,0,VANCOUVER HARBOUR CS,,,,,,BC,,,13.1,0,,M,,1108446.2023.10.4,,2023-10-04 00:00:00,,M,4.9,,,,,2023,14.3,4
-123.12186944444444,49.29535277777778,12.3,76,,10,1108446,95,0,VANCOUVER HARBOUR CS,,,,,,BC,,,14.6,0,,M,,1108446.2023.10.5,,2023-10-05 00:00:00,,M,3.4,,,,,2023,16.9,5
-123.12186944444444,49.29535277777778,10,65,,10,1108446,98,0,VANCOUVER HARBOUR CS,,,,,,BC,,,14.8,0,,M,,1108446.2023.10.6,,2023-10-06 00:00:00,,M,3.2,,,,,2023,19.6,6
-123.12186944444444,49.29535277777778,10.2,53,,10,1108446,98,0,VANCOUVER HARBOUR CS,,,,,,BC,,,15.6,0,,M,,1108446.2023.10.7,,2023-10-07 00:00:00,,M,2.4,,,,,2023,21,7
-123.12186944444444,49.29535277777778,12.6,61,,10,1108446,88,0,VANCOUVER HARBOUR CS,,,,,,BC,,,17,0,,M,,1108446.2023.10.8,,2023-10-08 00:00:00,,M,1,,,,,2023,21.4,8
-123.12186944444444,49.29535277777778,13.6,74,,10,1108446,97,8.1,VANCOUVER HARBOUR CS,,,,,,BC,,,15.2,0,,M,,1108446.2023.10.9,,2023-10-09 00:00:00,,M,2.8,,,,,2023,16.8,9
-123.12186944444444,49.29535277777778,11.2,81,,10,1108446,96,9.8,VANCOUVER HARBOUR CS,,,,,,BC,,,13.2,0,,M,,1108446.2023.10.10,,2023-10-10 00:00:00,,M,4.8,,,,,2023,15.2,10
-123.12186944444444,49.29535277777778,11.3,71,,10,1108446,94,0,VANCOUVER HARBOUR CS,,,,,,BC,,,13.6,0,,M,,1108446.2023.10.11,,2023-10-11 00:00:00,,M,4.4,,,,,2023,16,11
-123.12186944444444,49.29535277777778,8.9,70,,10,1108446,96,0,VANCOUVER HARBOUR CS,,,,,,BC,,,13,0,,M,,1108446.2023.10.12,,2023-10-12 00:00:00,,M,5,,,,,2023,17.1,12
-123.12186944444444,49.29535277777778,8.7,60,,10,1108446,97,5.4,VANCOUVER HARBOUR CS,,,,,,BC,,,13.4,0,,M,,1108446.2023.10.13,,2023-10-13 00:00:00,,M,4.6,,,,,2023,18.1,13
-123.12186944444444,49.29535277777778,12.6,78,,10,1108446,96,2.7,VANCOUVER HARBOUR CS,,,,,,BC,,,14.5,0,,M,,1108446.2023.10.14,,2023-10-14 00:00:00,,M,3.5,,,,,2023,16.4,14
-123.12186944444444,49.29535277777778,12.3,69,,10,1108446,97,6.4,VANCOUVER HARBOUR CS,,,,,,BC,,,14.8,0,,M,,1108446.2023.10.15,,2023-10-15 00:00:00,,M,3.2,,,,,2023,17.4,15
-123.12186944444444,49.29535277777778,11.8,73,,10,1108446,97,7.7,VANCOUVER HARBOUR CS,,,,,,BC,,,14,0,,M,,1108446.2023.10.16,,2023-10-16 00:00:00,,M,4,,,,,2023,16.2,16
