x,y,TOTAL_SNOW,TOTAL_PRECIPITATION,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,LOCAL_MONTH,HEATING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY,HEATING_DEGREE_DAYS,SNOW_ON_GROUND,SPEED_MAX_GUST,TOTAL_RAIN,MAX_REL_HUMIDITY_FLAG,ID,MEAN_TEMPERATURE,MAX_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,SNOW_ON_GROUND_FLAG,TOTAL_PRECIPITATION_FLAG,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST_FLAG,STATION_NAME,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE,LOCAL_DATE,PROVINCE_CODE,DIRECTION_MAX_GUST,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG,MAX_TEMPERATURE,CLIMATE_IDENTIFIER,LOCAL_YEAR,LOCAL_DAY,TOTAL_RAIN_FLAG
-123.12186944444444,49.29535277777778,,0,0,,9,,91,5.4,,,,,1108446.2007.9.23,12.6,,63,,,M,M,VANCOUVER HARBOUR CS,M,8.1,2007-09-23 00:00:00,BC,,,,,17.1,1108446,2007,23,M
-123.12186944444444,49.29535277777778,,1.6,0,,9,,92,4.3,,,,,1108446.2007.9.24,13.7,,58,,,M,M,VANCOUVER HARBOUR CS,M,10.1,2007-09-24 00:00:00,BC,,,,,17.2,1108446,2007,24,M
-123.12186944444444,49.29535277777778,,0.2,0,,9,,93,4.5,,,,,1108446.2007.9.25,13.5,,71,,,M,M,VANCOUVER HARBOUR CS,M,11,2007-09-25 00:00:00,BC,,,,,16,1108446,2007,25,M
-123.12186944444444,49.29535277777778,,0,0,,9,,95,4.1,,,,,1108446.2007.9.26,13.9,,68,,,M,M,VANCOUVER HARBOUR CS,M,10.9,2007-09-26 00:00:00,BC,,,,,16.8,1108446,2007,26,M
-123.12186944444444,49.29535277777778,,1.6,0,,9,,95,5.8,,,,,1108446.2007.9.27,12.2,,78,,,M,M,VANCOUVER HARBOUR CS,M,10.4,2007-09-27 00:00:00,BC,,,,,13.9,1108446,2007,27,M
-123.12186944444444,49.29535277777778,,0,0,,9,,83,6.3,,,,,1108446.2007.9.28,11.7,,49,,,M,M,VANCOUVER HARBOUR CS,M,8.3,2007-09-28 00:00:00,BC,,,,,15.1,1108446,2007,28,M
-123.12186944444444,49.29535277777778,,6.4,0,,9,,91,7.5,,,,,1108446.2007.9.29,10.5,,73,,,M,M,VANCOUVER HARBOUR CS,M,9.1,2007-09-29 00:00:00,BC,,,,,11.9,1108446,2007,29,M
-123.12186944444444,49.29535277777778,,40.4,0,,9,,93,7.2,,,,,1108446.2007.9.30,10.8,,88,,,M,M,VANCOUVER HARBOUR CS,M,9.7,2007-09-30 00:00:00,BC,,,,,11.9,1108446,2007,30,M
-123.12186944444444,49.29535277777778,,2.8,0,,10,,94,5.2,,,,,1108446.2007.10.1,12.8,,79,,,M,M,VANCOUVER HARBOUR CS,M,11,2007-10-01 00:00:00,BC,,,,,14.6,1108446,2007,1,M
-123.12186944444444,49.29535277777778,,9.6,0,,10,,95,6.8,,,,,1108446.2007.10.2,11.2,,81,,,M,M,VANCOUVER HARBOUR CS,M,8.8,2007-10-02 00:00:00,BC,,,,,13.5,1108446,2007,2,M
-123.12186944444444,49.29535277777778,,3.2,0,,10,,95,8.5,,,,,1108446.2007.10.3,9.5,,78,,,M,M,VANCOUVER HARBOUR CS,M,7.9,2007-10-03 00:00:00,BC,,,,,11,1108446,2007,3,M
-123.12186944444444,49.29535277777778,,3.2,0,,10,,92,8.5,,,,,1108446.2007.10.4,9.5,,66,,,M,M,VANCOUVER HARBOUR CS,M,6.5,2007-10-04 00:00:00,BC,,,,,12.5,1108446,2007,4,M
-123.12186944444444,49.29535277777778,,0,0,,10,,91,5.1,,,,,1108446.2007.10.11,12.9,,58,,,M,M,VANCOUVER HARBOUR CS,M,10.4,2007-10-11 00:00:00,BC,,,,,15.4,1108446,2007,11,M
-123.12186944444444,49.29535277777778,,0,0,,10,,92,6,,,,,1108446.2007.10.12,12,,66,,,M,M,VANCOUVER HARBOUR CS,M,8.8,2007-10-12 00:00:00,BC,,,,,15.1,1108446,2007,12,M
-123.12186944444444,49.29535277777778,,0,0,,10,,93,6.3,,,,,1108446.2007.10.13,11.7,,58,,,M,M,VANCOUVER HARBOUR CS,M,7.1,2007-10-13 00:00:00,BC,,,,,16.2,1108446,2007,13,M
-123.12186944444444,49.29535277777778,,0,0,,10,,94,6.2,,,,,1108446.2007.10.14,11.8,,62,,,M,M,VANCOUVER HARBOUR CS,M,7.6,2007-10-14 00:00:00,BC,,,,,16,1108446,2007,14,M
-123.12186944444444,49.29535277777778,,2.4,0,,10,,95,6.1,,,,,1108446.2007.10.15,11.9,,80,,,M,M,VANCOUVER HARBOUR CS,M,9.9,2007-10-15 00:00:00,BC,,,,,13.8,1108446,2007,15,M
-123.12186944444444,49.29535277777778,,,0,,10,,91,6.4,,,,,1108446.2007.10.16,11.6,,64,,M,M,M,VANCOUVER HARBOUR CS,M,9.1,2007-10-16 00:00:00,BC,,,,,14,1108446,2007,16,M
-123.12186944444444,49.29535277777778,,,0,,10,,92,9,,,,,1108446.2007.10.17,9,,80,,M,M,M,VANCOUVER HARBOUR CS,M,7.4,2007-10-17 00:00:00,BC,,,,,10.5,1108446,2007,17,M
-123.12186944444444,49.29535277777778,,,0,,10,,,9.7,,,,,1108446.2007.10.18,8.3,,,,M,M,M,VANCOUVER HARBOUR CS,M,7.1,2007-10-18 00:00:00,BC,,,,,9.5,1108446,2007,18,M
-123.12186944444444,49.29535277777778,,,0,,10,,95,9.2,,,,,1108446.2007.10.19,8.8,,83,,M,M,M,VANCOUVER HARBOUR CS,M,7,2007-10-19 00:00:00,BC,,,,,10.6,1108446,2007,19,M
-123.12186944444444,49.29535277777778,,,0,,10,,92,9.3,,,,,1108446.2007.10.20,8.7,,84,,M,M,M,VANCOUVER HARBOUR CS,M,7.6,2007-10-20 00:00:00,BC,,,,,9.8,1108446,2007,20,M
-123.12186944444444,49.29535277777778,,,0,,10,,95,8.9,,,,,1108446.2007.10.21,9.1,,90,,M,M,M,VANCOUVER HARBOUR CS,M,8.2,2007-10-21 00:00:00,BC,,,,,10,1108446,2007,21,M
-123.12186944444444,49.29535277777778,,,0,,10,,97,7.6,,,,,1108446.2007.10.22,10.4,,90,,M,M,M,VANCOUVER HARBOUR CS,M,9,2007-10-22 00:00:00,BC,,,,,11.8,1108446,2007,22,M
-123.12186944444444,49.29535277777778,,,0,,10,,94,3.3,,,,,1108446.2007.10.23,14.7,,68,,M,M,M,VANCOUVER HARBOUR CS,M,11.1,2007-10-23 00:00:00,BC,,,,,18.3,1108446,2007,23,M
-123.12186944444444,49.29535277777778,,4.4,0,,10,,95,6.5,,,,,1108446.2007.10.24,11.5,,59,,,M,M,VANCOUVER HARBOUR CS,M,9.1,2007-10-24 00:00:00,BC,,,,,13.9,1108446,2007,24,M
-123.12186944444444,49.29535277777778,,,,M,10,M,89,,,,,,1108446.2007.10.25,,M,57,,M,M,M,VANCOUVER HARBOUR CS,M,5.8,2007-10-25 00:00:00,BC,,M,E,,,1108446,2007,25,M
-123.12186944444444,49.29535277777778,,3,0,,10,,92,9.2,,,,,1108446.2007.10.28,8.8,,79,,,M,M,VANCOUVER HARBOUR CS,M,7.4,2007-10-28 00:00:00,BC,,,,,10.1,1108446,2007,28,M
-123.12186944444444,49.29535277777778,,4.6,0,E,10,E,94,7.8,,,,,1108446.2007.10.29,10.2,E,73,,E,M,M,VANCOUVER HARBOUR CS,M,8.8,2007-10-29 00:00:00,BC,,E,E,,11.5,1108446,2007,29,M
-123.12186944444444,49.29535277777778,,11.2,0,,11,,85,8.8,,,,,1108446.2007.11.12,9.2,,43,,,M,M,VANCOUVER HARBOUR CS,M,6.2,2007-11-12 00:00:00,BC,,,,,12.2,1108446,2007,12,M
-123.12186944444444,49.29535277777778,,0.1,0,,11,,91,10.5,,,,,1108446.2007.11.13,7.5,,67,,,M,M,VANCOUVER HARBOUR CS,M,5,2007-11-13 00:00:00,BC,,,,,9.9,1108446,2007,13,M
-123.12186944444444,49.29535277777778,,1,0,,11,,85,11,,,,,1108446.2007.11.14,7,,57,,,M,M,VANCOUVER HARBOUR CS,M,3.5,2007-11-14 00:00:00,BC,,,,,10.5,1108446,2007,14,M
-123.12186944444444,49.29535277777778,,14.6,0,,11,,94,8.1,,,,,1108446.2007.11.15,9.9,,84,,,M,M,VANCOUVER HARBOUR CS,M,8.2,2007-11-15 00:00:00,BC,,,,,11.5,1108446,2007,15,M
-123.12186944444444,49.29535277777778,,7.6,0,,11,,94,7.6,,,,,1108446.2007.11.16,10.4,,69,,,M,M,VANCOUVER HARBOUR CS,M,8.9,2007-11-16 00:00:00,BC,,,,,11.8,1108446,2007,16,M
-123.12186944444444,49.29535277777778,,13.8,0,,11,,95,10.6,,,,,1108446.2007.11.17,7.4,,74,,,M,M,VANCOUVER HARBOUR CS,M,5.8,2007-11-17 00:00:00,BC,,,,,9,1108446,2007,17,M
-123.12186944444444,49.29535277777778,,0,0,,11,,91,11.7,,,,,1108446.2007.11.18,6.3,,68,,,M,M,VANCOUVER HARBOUR CS,M,3.3,2007-11-18 00:00:00,BC,,,,,9.2,1108446,2007,18,M
-123.12186944444444,49.29535277777778,,7,0,,11,,94,14.1,,,,,1108446.2007.11.19,3.9,,81,,,M,M,VANCOUVER HARBOUR CS,M,2.6,2007-11-19 00:00:00,BC,,,,,5.1,1108446,2007,19,M
-123.12186944444444,49.29535277777778,,0,0,,11,,94,14.1,,,,,1108446.2007.11.20,3.9,,77,,,M,M,VANCOUVER HARBOUR CS,M,1.3,2007-11-20 00:00:00,BC,,,,,6.4,1108446,2007,20,M
-123.12186944444444,49.29535277777778,,0,0,,11,,93,13.5,,,,,1108446.2007.11.21,4.5,,63,,,M,M,VANCOUVER HARBOUR CS,M,1.9,2007-11-21 00:00:00,BC,,,,,7,1108446,2007,21,M
-123.12186944444444,49.29535277777778,,0.2,0,,11,,96,14.2,,,,,1108446.2007.11.22,3.8,,62,,,M,M,VANCOUVER HARBOUR CS,M,0.4,2007-11-22 00:00:00,BC,,,,,7.2,1108446,2007,22,M
-123.12186944444444,49.29535277777778,,0,0,,11,,97,14.1,,,,,1108446.2007.11.23,3.9,,66,,,M,M,VANCOUVER HARBOUR CS,M,1,2007-11-23 00:00:00,BC,,,,,6.7,1108446,2007,23,M
-123.12186944444444,49.29535277777778,,0,0,,11,,92,13.3,,,,,1108446.2007.11.24,4.7,,65,,,M,M,VANCOUVER HARBOUR CS,M,2.8,2007-11-24 00:00:00,BC,,,,,6.6,1108446,2007,24,M
-123.12186944444444,49.29535277777778,,0,0,,11,,84,12.3,,,,,1108446.2007.11.25,5.7,,59,,,M,M,VANCOUVER HARBOUR CS,M,3.1,2007-11-25 00:00:00,BC,,,,,8.3,1108446,2007,25,M
-123.12186944444444,49.29535277777778,,22.4,0,,11,,94,14.5,,,,,1108446.2007.11.26,3.5,,72,,,M,M,VANCOUVER HARBOUR CS,M,1.3,2007-11-26 00:00:00,BC,,,,,5.6,1108446,2007,26,M
-123.12186944444444,49.29535277777778,,0,0,,11,,92,13.5,,,,,1108446.2007.11.27,4.5,,70,,,M,M,VANCOUVER HARBOUR CS,M,2.2,2007-11-27 00:00:00,BC,,,,,6.8,1108446,2007,27,M
-123.12186944444444,49.29535277777778,,6.8,0,,11,,93,13.8,,,,,1108446.2007.11.28,4.2,,78,,,M,M,VANCOUVER HARBOUR CS,M,3.4,2007-11-28 00:00:00,BC,,,,,5,1108446,2007,28,M
-123.12186944444444,49.29535277777778,,0,0,,11,,94,13.1,,,,,1108446.2007.11.29,4.9,,54,,,M,M,VANCOUVER HARBOUR CS,M,1.9,2007-11-29 00:00:00,BC,,,,,7.9,1108446,2007,29,M
-123.12186944444444,49.29535277777778,,0,0,,11,,81,15.9,,,,,1108446.2007.11.30,2.1,,40,,,M,M,VANCOUVER HARBOUR CS,M,-1,2007-11-30 00:00:00,BC,,,,,5.1,1108446,2007,30,M
-123.12186944444444,49.29535277777778,,0.2,0,,12,,97,17.4,,,,,1108446.2007.12.1,0.6,,63,,,M,M,VANCOUVER HARBOUR CS,M,-1,2007-12-01 00:00:00,BC,,,,,2.1,1108446,2007,1,M
-123.12186944444444,49.29535277777778,,24.6,0,,12,,97,16.3,,,,,1108446.2007.12.2,1.7,,90,,,M,M,VANCOUVER HARBOUR CS,M,-1,2007-12-02 00:00:00,BC,,,,,4.3,1108446,2007,2,M
-123.12186944444444,49.29535277777778,,63.2,0,,12,,95,9.3,,,,,1108446.2007.12.3,8.7,,85,,,M,M,VANCOUVER HARBOUR CS,M,4.1,2007-12-03 00:00:00,BC,,,,,13.2,1108446,2007,3,M
-123.12186944444444,49.29535277777778,,16.8,0,,12,,94,7.4,,,,,1108446.2007.12.4,10.6,,80,,,M,M,VANCOUVER HARBOUR CS,M,8.7,2007-12-04 00:00:00,BC,,,,,12.5,1108446,2007,4,M
-123.12186944444444,49.29535277777778,,0.2,0,,12,,92,10.5,,,,,1108446.2007.12.5,7.5,,75,,,M,M,VANCOUVER HARBOUR CS,M,5.6,2007-12-05 00:00:00,BC,,,,,9.4,1108446,2007,5,M
-123.12186944444444,49.29535277777778,,0,0,,12,,96,13.8,,,,,1108446.2007.12.6,4.2,,76,,,M,M,VANCOUVER HARBOUR CS,M,1.2,2007-12-06 00:00:00,BC,,,,,7.1,1108446,2007,6,M
-123.12186944444444,49.29535277777778,,0,0,,12,,92,15.2,,,,,1108446.2007.12.7,2.8,,55,,,M,M,VANCOUVER HARBOUR CS,M,0.4,2007-12-07 00:00:00,BC,,,,,5.2,1108446,2007,7,M
-123.12186944444444,49.29535277777778,,0,0,,12,,90,16.2,,,,,1108446.2007.12.8,1.8,,56,,,M,M,VANCOUVER HARBOUR CS,M,-0.8,2007-12-08 00:00:00,BC,,,,,4.4,1108446,2007,8,M
-123.12186944444444,49.29535277777778,,0,0,,12,,92,17,,,,,1108446.2007.12.9,1,,77,,,M,M,VANCOUVER HARBOUR CS,M,0,2007-12-09 00:00:00,BC,,,,,2,1108446,2007,9,M
-123.12186944444444,49.29535277777778,,0,0,,12,,94,16,,,,,1108446.2007.12.10,2,,63,,,M,M,VANCOUVER HARBOUR CS,M,-1.3,2007-12-10 00:00:00,BC,,,,,5.2,1108446,2007,10,M
-123.12186944444444,49.29535277777778,,1.8,0,,12,,91,14.3,,,,,1108446.2007.12.11,3.7,,57,,,M,M,VANCOUVER HARBOUR CS,M,1.8,2007-12-11 00:00:00,BC,,,,,5.6,1108446,2007,11,M
-123.12186944444444,49.29535277777778,,1.2,0,,12,,93,14.7,,,,,1108446.2007.12.12,3.3,,79,,,M,M,VANCOUVER HARBOUR CS,M,1.6,2007-12-12 00:00:00,BC,,,,,5,1108446,2007,12,M
-123.12186944444444,49.29535277777778,,21,0,,12,,94,14.8,,,,,1108446.2007.12.13,3.2,,84,,,M,M,VANCOUVER HARBOUR CS,M,2.2,2007-12-13 00:00:00,BC,,,,,4.1,1108446,2007,13,M
-123.12186944444444,49.29535277777778,,10,0,,12,,93,12.9,,,,,1108446.2007.12.14,5.1,,87,,,M,M,VANCOUVER HARBOUR CS,M,3.6,2007-12-14 00:00:00,BC,,,,,6.6,1108446,2007,14,M
-123.12186944444444,49.29535277777778,,,,M,12,M,91,,,,,,1108446.2007.12.15,,M,73,,M,M,M,VANCOUVER HARBOUR CS,M,5.4,2007-12-15 00:00:00,BC,,M,E,,,1108446,2007,15,M
-123.12186944444444,49.29535277777778,,5.2,0,,12,,91,9.9,,,,,1108446.2007.12.16,8.1,,51,,,M,M,VANCOUVER HARBOUR CS,M,6.2,2007-12-16 00:00:00,BC,,,,,9.9,1108446,2007,16,M
-123.12186944444444,49.29535277777778,,3.2,0,,12,,87,11.3,,,,,1108446.2007.12.17,6.7,,51,,,M,M,VANCOUVER HARBOUR CS,M,5.3,2007-12-17 00:00:00,BC,,,,,8,1108446,2007,17,M
-123.12186944444444,49.29535277777778,,14.6,0,,12,,95,13.8,,,,,1108446.2007.12.18,4.2,,70,,,M,M,VANCOUVER HARBOUR CS,M,2.9,2007-12-18 00:00:00,BC,,,,,5.5,1108446,2007,18,M
-123.12186944444444,49.29535277777778,,15,0,,12,,93,12.3,,,,,1108446.2007.12.19,5.7,,82,,,M,M,VANCOUVER HARBOUR CS,M,3.8,2007-12-19 00:00:00,BC,,,,,7.5,1108446,2007,19,M
-123.12186944444444,49.29535277777778,,0,0,,12,,93,13.8,,,,,1108446.2007.12.20,4.2,,59,,,M,M,VANCOUVER HARBOUR CS,M,1.2,2007-12-20 00:00:00,BC,,,,,7.1,1108446,2007,20,M
-123.12186944444444,49.29535277777778,,3.2,0,,12,,89,15.1,,,,,1108446.2007.12.21,2.9,,75,,,M,M,VANCOUVER HARBOUR CS,M,1,2007-12-21 00:00:00,BC,,,,,4.7,1108446,2007,21,M
-123.12186944444444,49.29535277777778,,21.8,0,,12,,94,14.1,,,,,1108446.2007.12.22,3.9,,77,,,M,M,VANCOUVER HARBOUR CS,M,2.1,2007-12-22 00:00:00,BC,,,,,5.6,1108446,2007,22,M
-123.12186944444444,49.29535277777778,,9,0,,12,,94,12.5,,,,,1108446.2007.12.23,5.5,,83,,,M,M,VANCOUVER HARBOUR CS,M,4.5,2007-12-23 00:00:00,BC,,,,,6.5,1108446,2007,23,M
-123.12186944444444,49.29535277777778,,0,0,,12,,95,13.4,,,,,1108446.2007.12.24,4.6,,67,,,M,M,VANCOUVER HARBOUR CS,M,2.2,2007-12-24 00:00:00,BC,,,,,7,1108446,2007,24,M
-123.12186944444444,49.29535277777778,,13.6,0,,12,,95,14.3,,,,,1108446.2007.12.25,3.7,,75,,,M,M,VANCOUVER HARBOUR CS,M,1.8,2007-12-25 00:00:00,BC,,,,,5.5,1108446,2007,25,M
-123.12186944444444,49.29535277777778,,0.2,0,,12,,92,14,,,,,1108446.2007.12.26,4,,76,,,M,M,VANCOUVER HARBOUR CS,M,2.5,2007-12-26 00:00:00,BC,,,,,5.4,1108446,2007,26,M
-123.12186944444444,49.29535277777778,,10.4,0,,12,,95,15.5,,,,,1108446.2007.12.27,2.5,,87,,,M,M,VANCOUVER HARBOUR CS,M,1.3,2007-12-27 00:00:00,BC,,,,,3.6,1108446,2007,27,M
-123.12186944444444,49.29535277777778,,7.2,0,,12,,94,14.2,,,,,1108446.2007.12.28,3.8,,81,,,M,M,VANCOUVER HARBOUR CS,M,2,2007-12-28 00:00:00,BC,,,,,5.6,1108446,2007,28,M
-123.12186944444444,49.29535277777778,,5.2,0,,12,,96,14.8,,,,,1108446.2007.12.29,3.2,,79,,,M,M,VANCOUVER HARBOUR CS,M,1.4,2007-12-29 00:00:00,BC,,,,,4.9,1108446,2007,29,M
-123.12186944444444,49.29535277777778,,0,0,,12,,93,13.5,,,,,1108446.2007.12.30,4.5,,60,,,M,M,VANCOUVER HARBOUR CS,M,2.3,2007-12-30 00:00:00,BC,,,,,6.7,1108446,2007,30,M
-123.12186944444444,49.29535277777778,,0,0,,12,,88,14.9,,,,,1108446.2007.12.31,3.1,,69,,,M,M,VANCOUVER HARBOUR CS,M,1.7,2007-12-31 00:00:00,BC,,,,,4.5,1108446,2007,31,M
-123.12186944444444,49.29535277777778,,0,0,,1,,78,13.2,,,,,1108446.2008.1.1,4.8,,63,,,M,M,VANCOUVER HARBOUR CS,M,2.7,2008-01-01 00:00:00,BC,,,,,6.8,1108446,2008,1,M
-123.12186944444444,49.29535277777778,,14.4,0,,1,,91,11.9,,,,,1108446.2008.1.2,6.1,,57,,,M,M,VANCOUVER HARBOUR CS,M,4.3,2008-01-02 00:00:00,BC,,,,,7.8,1108446,2008,2,M
-123.12186944444444,49.29535277777778,,1.6,0,,1,,91,10.3,,,,,1108446.2008.1.3,7.7,,69,,,M,M,VANCOUVER HARBOUR CS,M,5.6,2008-01-03 00:00:00,BC,,,,,9.8,1108446,2008,3,M
-123.12186944444444,49.29535277777778,,5.6,0,,1,,88,9.3,,,,,1108446.2008.1.4,8.7,,63,,,M,M,VANCOUVER HARBOUR CS,M,6.7,2008-01-04 00:00:00,BC,,,,,10.6,1108446,2008,4,M
-123.12186944444444,49.29535277777778,,2.4,0,,1,,82,10.4,,,,,1108446.2008.1.5,7.6,,63,,,M,M,VANCOUVER HARBOUR CS,M,4.9,2008-01-05 00:00:00,BC,,,,,10.3,1108446,2008,5,M
-123.12186944444444,49.29535277777778,,8.4,0,,1,,91,14.4,,,,,1108446.2008.1.6,3.6,,75,,,M,M,VANCOUVER HARBOUR CS,M,2.1,2008-01-06 00:00:00,BC,,,,,5.1,1108446,2008,6,M
-123.12186944444444,49.29535277777778,,4.2,0,,1,,93,14.9,,,,,1108446.2008.1.7,3.1,,72,,,M,M,VANCOUVER HARBOUR CS,M,1.6,2008-01-07 00:00:00,BC,,,,,4.6,1108446,2008,7,M
-123.12186944444444,49.29535277777778,,10.8,0,,1,,94,14.7,,,,,1108446.2008.1.8,3.3,,68,,,M,M,VANCOUVER HARBOUR CS,M,1.6,2008-01-08 00:00:00,BC,,,,,5,1108446,2008,8,M
-123.12186944444444,49.29535277777778,,5.2,0,,1,,92,13.7,,,,,1108446.2008.1.9,4.3,,76,,,M,M,VANCOUVER HARBOUR CS,M,3.2,2008-01-09 00:00:00,BC,,,,,5.4,1108446,2008,9,M
-123.12186944444444,49.29535277777778,,39.2,0,,1,,94,13.6,,,,,1108446.2008.1.10,4.4,,89,,,M,M,VANCOUVER HARBOUR CS,M,2.5,2008-01-10 00:00:00,BC,,,,,6.2,1108446,2008,10,M
-123.12186944444444,49.29535277777778,,9.4,0,,1,,93,11.6,,,,,1108446.2008.1.11,6.4,,87,,,M,M,VANCOUVER HARBOUR CS,M,4.8,2008-01-11 00:00:00,BC,,,,,7.9,1108446,2008,11,M
-123.12186944444444,49.29535277777778,,7.2,0,,1,,91,11,,,,,1108446.2008.1.12,7,,76,,,M,M,VANCOUVER HARBOUR CS,M,6,2008-01-12 00:00:00,BC,,,,,8,1108446,2008,12,M
-123.12186944444444,49.29535277777778,,1.2,0,,1,,91,11.2,,,,,1108446.2008.1.13,6.8,,77,,,M,M,VANCOUVER HARBOUR CS,M,5.1,2008-01-13 00:00:00,BC,,,,,8.5,1108446,2008,13,M
-123.12186944444444,49.29535277777778,,19,0,,1,,95,12.7,,,,,1108446.2008.1.14,5.3,,56,,,M,M,VANCOUVER HARBOUR CS,M,3,2008-01-14 00:00:00,BC,,,,,7.6,1108446,2008,14,M
-123.12186944444444,49.29535277777778,,0,0,,1,,77,15.6,,,,,1108446.2008.1.15,2.4,,50,,,M,M,VANCOUVER HARBOUR CS,M,0.4,2008-01-15 00:00:00,BC,,,,,4.3,1108446,2008,15,M
-123.12186944444444,49.29535277777778,,0,0,,1,,82,16.6,,,,,1108446.2008.1.16,1.4,,62,,,M,M,VANCOUVER HARBOUR CS,M,0.2,2008-01-16 00:00:00,BC,,,,,2.5,1108446,2008,16,M
-123.12186944444444,49.29535277777778,,0,0,,1,,80,15.7,,,,,1108446.2008.1.17,2.3,,70,,,M,M,VANCOUVER HARBOUR CS,M,1.4,2008-01-17 00:00:00,BC,,,,,3.1,1108446,2008,17,M
-123.12186944444444,49.29535277777778,,0,0,,1,,87,14.9,,,,,1108446.2008.1.18,3.1,,67,,,M,M,VANCOUVER HARBOUR CS,M,2.3,2008-01-18 00:00:00,BC,,,,,3.8,1108446,2008,18,M
-123.12186944444444,49.29535277777778,,11.4,0,,1,,94,14.6,,,,,1108446.2008.1.19,3.4,,85,,,M,M,VANCOUVER HARBOUR CS,M,2.2,2008-01-19 00:00:00,BC,,,,,4.5,1108446,2008,19,M
-123.12186944444444,49.29535277777778,,0,0,,1,,91,13.9,,,,,1108446.2008.1.20,4.1,,31,,,M,M,VANCOUVER HARBOUR CS,M,1.1,2008-01-20 00:00:00,BC,,,,,7,1108446,2008,20,M
-123.12186944444444,49.29535277777778,,0,0,,1,,72,16.1,,,,,1108446.2008.1.21,1.9,,36,,,M,M,VANCOUVER HARBOUR CS,M,-1.4,2008-01-21 00:00:00,BC,,,,,5.2,1108446,2008,21,M
-123.12186944444444,49.29535277777778,,0,0,,1,,85,17.1,,,,,1108446.2008.1.22,0.9,,59,,,M,M,VANCOUVER HARBOUR CS,M,-1.8,2008-01-22 00:00:00,BC,,,,,3.6,1108446,2008,22,M
-123.12186944444444,49.29535277777778,,0,0,,1,,92,16.4,,,,,1108446.2008.1.23,1.6,,65,,,M,M,VANCOUVER HARBOUR CS,M,-1.6,2008-01-23 00:00:00,BC,,,,,4.8,1108446,2008,23,M
-123.12186944444444,49.29535277777778,,0,0,,1,,93,15.9,,,,,1108446.2008.1.24,2.1,,63,,,M,M,VANCOUVER HARBOUR CS,M,-0.9,2008-01-24 00:00:00,BC,,,,,5.1,1108446,2008,24,M
-123.12186944444444,49.29535277777778,,0,0,,1,,92,15.9,,,,,1108446.2008.1.25,2.1,,63,,,M,M,VANCOUVER HARBOUR CS,M,-0.6,2008-01-25 00:00:00,BC,,,,,4.8,1108446,2008,25,M
-123.12186944444444,49.29535277777778,,6.6,0,,1,,94,15.1,,,,,1108446.2008.1.26,2.9,,60,,,M,M,VANCOUVER HARBOUR CS,M,1,2008-01-26 00:00:00,BC,,,,,4.8,1108446,2008,26,M
-123.12186944444444,49.29535277777778,,0,0,,1,,95,16.1,,,,,1108446.2008.1.27,1.9,,78,,,M,M,VANCOUVER HARBOUR CS,M,0.6,2008-01-27 00:00:00,BC,,,,,3.1,1108446,2008,27,M
-123.12186944444444,49.29535277777778,,0,0,,1,,91,18.7,,,,,1108446.2008.1.28,-0.7,,70,,,M,M,VANCOUVER HARBOUR CS,M,-2.5,2008-01-28 00:00:00,BC,,,,,1.2,1108446,2008,28,M
-123.12186944444444,49.29535277777778,,9.4,0,,1,,96,16.8,,,,,1108446.2008.1.29,1.2,,88,,,M,M,VANCOUVER HARBOUR CS,M,-0.3,2008-01-29 00:00:00,BC,,,,,2.7,1108446,2008,29,M
-123.12186944444444,49.29535277777778,,14,0,,1,,96,15.7,,,,,1108446.2008.1.30,2.3,,85,,,M,M,VANCOUVER HARBOUR CS,M,0.5,2008-01-30 00:00:00,BC,,,,,4.1,1108446,2008,30,M
-123.12186944444444,49.29535277777778,,4.6,0,,1,,90,13.3,,,,,1108446.2008.1.31,4.7,,64,,,M,M,VANCOUVER HARBOUR CS,M,3,2008-01-31 00:00:00,BC,,,,,6.4,1108446,2008,31,M
-123.12186944444444,49.29535277777778,,0.8,0,,2,,92,14.1,,,,,1108446.2008.2.1,3.9,,79,,,M,M,VANCOUVER HARBOUR CS,M,2.1,2008-02-01 00:00:00,BC,,,,,5.7,1108446,2008,1,M
-123.12186944444444,49.29535277777778,,1.6,0,,2,,94,14,,,,,1108446.2008.2.2,4,,64,,,M,M,VANCOUVER HARBOUR CS,M,1.4,2008-02-02 00:00:00,BC,,,,,6.6,1108446,2008,2,M
-123.12186944444444,49.29535277777778,,0,0,,2,,85,14.9,,,,,1108446.2008.2.3,3.1,,53,,,M,M,VANCOUVER HARBOUR CS,M,0.6,2008-02-03 00:00:00,BC,,,,,5.5,1108446,2008,3,M
-123.12186944444444,49.29535277777778,,1.2,0,,2,,92,16.5,,,,,1108446.2008.2.4,1.5,,68,,,M,M,VANCOUVER HARBOUR CS,M,-0.7,2008-02-04 00:00:00,BC,,,,,3.6,1108446,2008,4,M
-123.12186944444444,49.29535277777778,,19.8,0,,2,,94,12.8,,,,,1108446.2008.2.5,5.2,,65,,,M,M,VANCOUVER HARBOUR CS,M,1.9,2008-02-05 00:00:00,BC,,,,,8.5,1108446,2008,5,M
