x,y,MAX_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_RAIN,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,TOTAL_PRECIPITATION_FLAG,MIN_TEMPERATURE_FLAG,STATION_NAME,MIN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,MAX_TEMPERATURE,HEATING_DEGREE_DAYS,MIN_REL_HUMIDITY,SPEED_MAX_GUST,LOCAL_YEAR,TOTAL_SNOW_FLAG,LOCAL_DATE,ID,CLIMATE_IDENTIFIER,DIRECTION_MAX_GUST_FLAG,DIRECTION_MAX_GUST,SNOW_ON_GROUND,COOLING_DEGREE_DAYS,PROVINCE_CODE,MEAN_TEMPERATURE,SNOW_ON_GROUND_FLAG,LOCAL_DAY,LOCAL_MONTH,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION,TOTAL_RAIN_FLAG
-123.12186944444444,49.29535277777778,,,,,4.8,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-08-18 00:00:00,1108446.1948.8.18,1108446,,,,,BC,,,18,8,,,4.8,
-123.12186944444444,49.29535277777778,,,,,7.1,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-08-19 00:00:00,1108446.1948.8.19,1108446,,,,,BC,,,19,8,,,7.1,
-123.12186944444444,49.29535277777778,,,,,36.6,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-08-20 00:00:00,1108446.1948.8.20,1108446,,,,,BC,,,20,8,,,36.6,
-123.12186944444444,49.29535277777778,,,,,7.6,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-08-21 00:00:00,1108446.1948.8.21,1108446,,,,,BC,,,21,8,,,7.6,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-08-22 00:00:00,1108446.1948.8.22,1108446,,,,,BC,,,22,8,,,0,
-123.12186944444444,49.29535277777778,,,,,11.4,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-08-23 00:00:00,1108446.1948.8.23,1108446,,,,,BC,,,23,8,,,11.4,
-123.12186944444444,49.29535277777778,,,,,1.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-08-24 00:00:00,1108446.1948.8.24,1108446,,,,,BC,,,24,8,,,1.3,
-123.12186944444444,49.29535277777778,,,,,2,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-08-25 00:00:00,1108446.1948.8.25,1108446,,,,,BC,,,25,8,,,2,
-123.12186944444444,49.29535277777778,,,,,7.6,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-08-26 00:00:00,1108446.1948.8.26,1108446,,,,,BC,,,26,8,,,7.6,
-123.12186944444444,49.29535277777778,,,,,1.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-08-27 00:00:00,1108446.1948.8.27,1108446,,,,,BC,,,27,8,,,1.5,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-08-28 00:00:00,1108446.1948.8.28,1108446,,,,,BC,,,28,8,,,0,
-123.12186944444444,49.29535277777778,,,,,3.6,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-08-29 00:00:00,1108446.1948.8.29,1108446,,,,,BC,,,29,8,,,3.6,
-123.12186944444444,49.29535277777778,,,,,0,,0,T,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-08-30 00:00:00,1108446.1948.8.30,1108446,,,,,BC,,,30,8,,,0,T
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-08-31 00:00:00,1108446.1948.8.31,1108446,,,,,BC,,,31,8,,,0,
-123.12186944444444,49.29535277777778,,,,,2.8,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-01 00:00:00,1108446.1948.9.1,1108446,,,,,BC,,,1,9,,,2.8,
-123.12186944444444,49.29535277777778,,,,,15.2,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-02 00:00:00,1108446.1948.9.2,1108446,,,,,BC,,,2,9,,,15.2,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-03 00:00:00,1108446.1948.9.3,1108446,,,,,BC,,,3,9,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-04 00:00:00,1108446.1948.9.4,1108446,,,,,BC,,,4,9,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-05 00:00:00,1108446.1948.9.5,1108446,,,,,BC,,,5,9,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-06 00:00:00,1108446.1948.9.6,1108446,,,,,BC,,,6,9,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-07 00:00:00,1108446.1948.9.7,1108446,,,,,BC,,,7,9,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-08 00:00:00,1108446.1948.9.8,1108446,,,,,BC,,,8,9,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-09 00:00:00,1108446.1948.9.9,1108446,,,,,BC,,,9,9,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-10 00:00:00,1108446.1948.9.10,1108446,,,,,BC,,,10,9,,,0,
-123.12186944444444,49.29535277777778,,,,,0.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-11 00:00:00,1108446.1948.9.11,1108446,,,,,BC,,,11,9,,,0.3,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-12 00:00:00,1108446.1948.9.12,1108446,,,,,BC,,,12,9,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-13 00:00:00,1108446.1948.9.13,1108446,,,,,BC,,,13,9,,,0,
-123.12186944444444,49.29535277777778,,,,,12.2,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-14 00:00:00,1108446.1948.9.14,1108446,,,,,BC,,,14,9,,,12.2,
-123.12186944444444,49.29535277777778,,,,,0.8,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-15 00:00:00,1108446.1948.9.15,1108446,,,,,BC,,,15,9,,,0.8,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-16 00:00:00,1108446.1948.9.16,1108446,,,,,BC,,,16,9,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,T,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-17 00:00:00,1108446.1948.9.17,1108446,,,,,BC,,,17,9,,,0,T
-123.12186944444444,49.29535277777778,,,,,0,,0,T,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-18 00:00:00,1108446.1948.9.18,1108446,,,,,BC,,,18,9,,,0,T
-123.12186944444444,49.29535277777778,,,,,0,,0,T,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-19 00:00:00,1108446.1948.9.19,1108446,,,,,BC,,,19,9,,,0,T
-123.12186944444444,49.29535277777778,,,,,14.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-20 00:00:00,1108446.1948.9.20,1108446,,,,,BC,,,20,9,,,14.5,
-123.12186944444444,49.29535277777778,,,,,10.9,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-21 00:00:00,1108446.1948.9.21,1108446,,,,,BC,,,21,9,,,10.9,
-123.12186944444444,49.29535277777778,,,,,0.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-22 00:00:00,1108446.1948.9.22,1108446,,,,,BC,,,22,9,,,0.3,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-23 00:00:00,1108446.1948.9.23,1108446,,,,,BC,,,23,9,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-24 00:00:00,1108446.1948.9.24,1108446,,,,,BC,,,24,9,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-25 00:00:00,1108446.1948.9.25,1108446,,,,,BC,,,25,9,,,0,
-123.12186944444444,49.29535277777778,,,,,6.9,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-26 00:00:00,1108446.1948.9.26,1108446,,,,,BC,,,26,9,,,6.9,
-123.12186944444444,49.29535277777778,,,,,6.6,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-27 00:00:00,1108446.1948.9.27,1108446,,,,,BC,,,27,9,,,6.6,
-123.12186944444444,49.29535277777778,,,,,0.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-28 00:00:00,1108446.1948.9.28,1108446,,,,,BC,,,28,9,,,0.3,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-29 00:00:00,1108446.1948.9.29,1108446,,,,,BC,,,29,9,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,T,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-09-30 00:00:00,1108446.1948.9.30,1108446,,,,,BC,,,30,9,,,0,T
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-01 00:00:00,1108446.1948.10.1,1108446,,,,,BC,,,1,10,,,0,
-123.12186944444444,49.29535277777778,,,,,5.1,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-02 00:00:00,1108446.1948.10.2,1108446,,,,,BC,,,2,10,,,5.1,
-123.12186944444444,49.29535277777778,,,,,21.8,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-03 00:00:00,1108446.1948.10.3,1108446,,,,,BC,,,3,10,,,21.8,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-04 00:00:00,1108446.1948.10.4,1108446,,,,,BC,,,4,10,,,0,
-123.12186944444444,49.29535277777778,,,,,4.8,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-05 00:00:00,1108446.1948.10.5,1108446,,,,,BC,,,5,10,,,4.8,
-123.12186944444444,49.29535277777778,,,,,29.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-06 00:00:00,1108446.1948.10.6,1108446,,,,,BC,,,6,10,,,29.5,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-07 00:00:00,1108446.1948.10.7,1108446,,,,,BC,,,7,10,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-08 00:00:00,1108446.1948.10.8,1108446,,,,,BC,,,8,10,,,0,
-123.12186944444444,49.29535277777778,,,,,16.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-09 00:00:00,1108446.1948.10.9,1108446,,,,,BC,,,9,10,,,16.5,
-123.12186944444444,49.29535277777778,,,,,10.7,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-10 00:00:00,1108446.1948.10.10,1108446,,,,,BC,,,10,10,,,10.7,
-123.12186944444444,49.29535277777778,,,,,0.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-11 00:00:00,1108446.1948.10.11,1108446,,,,,BC,,,11,10,,,0.3,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-12 00:00:00,1108446.1948.10.12,1108446,,,,,BC,,,12,10,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-13 00:00:00,1108446.1948.10.13,1108446,,,,,BC,,,13,10,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-14 00:00:00,1108446.1948.10.14,1108446,,,,,BC,,,14,10,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-15 00:00:00,1108446.1948.10.15,1108446,,,,,BC,,,15,10,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-16 00:00:00,1108446.1948.10.16,1108446,,,,,BC,,,16,10,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-17 00:00:00,1108446.1948.10.17,1108446,,,,,BC,,,17,10,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-18 00:00:00,1108446.1948.10.18,1108446,,,,,BC,,,18,10,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-19 00:00:00,1108446.1948.10.19,1108446,,,,,BC,,,19,10,,,0,
-123.12186944444444,49.29535277777778,,,,,0.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-20 00:00:00,1108446.1948.10.20,1108446,,,,,BC,,,20,10,,,0.3,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-21 00:00:00,1108446.1948.10.21,1108446,,,,,BC,,,21,10,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,T,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-22 00:00:00,1108446.1948.10.22,1108446,,,,,BC,,,22,10,,,0,T
-123.12186944444444,49.29535277777778,,,,,22.1,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-23 00:00:00,1108446.1948.10.23,1108446,,,,,BC,,,23,10,,,22.1,
-123.12186944444444,49.29535277777778,,,,,5.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-24 00:00:00,1108446.1948.10.24,1108446,,,,,BC,,,24,10,,,5.3,
-123.12186944444444,49.29535277777778,,,,,1.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-25 00:00:00,1108446.1948.10.25,1108446,,,,,BC,,,25,10,,,1.5,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-26 00:00:00,1108446.1948.10.26,1108446,,,,,BC,,,26,10,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,T,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-27 00:00:00,1108446.1948.10.27,1108446,,,,,BC,,,27,10,,,0,T
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-28 00:00:00,1108446.1948.10.28,1108446,,,,,BC,,,28,10,,,0,
-123.12186944444444,49.29535277777778,,,,,5.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-29 00:00:00,1108446.1948.10.29,1108446,,,,,BC,,,29,10,,,5.3,
-123.12186944444444,49.29535277777778,,,,,2.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-30 00:00:00,1108446.1948.10.30,1108446,,,,,BC,,,30,10,,,2.3,
-123.12186944444444,49.29535277777778,,,,,2.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-10-31 00:00:00,1108446.1948.10.31,1108446,,,,,BC,,,31,10,,,2.5,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-01 00:00:00,1108446.1948.11.1,1108446,,,,,BC,,,1,11,,,0,
-123.12186944444444,49.29535277777778,,,,,21.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-02 00:00:00,1108446.1948.11.2,1108446,,,,,BC,,,2,11,,,21.3,
-123.12186944444444,49.29535277777778,,,,,1.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-03 00:00:00,1108446.1948.11.3,1108446,,,,,BC,,,3,11,,,1.3,
-123.12186944444444,49.29535277777778,,,,,11.7,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-04 00:00:00,1108446.1948.11.4,1108446,,,,,BC,,,4,11,,,11.7,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-05 00:00:00,1108446.1948.11.5,1108446,,,,,BC,,,5,11,,,0,
-123.12186944444444,49.29535277777778,,,,,8.1,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-06 00:00:00,1108446.1948.11.6,1108446,,,,,BC,,,6,11,,,8.1,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-07 00:00:00,1108446.1948.11.7,1108446,,,,,BC,,,7,11,,,0,
-123.12186944444444,49.29535277777778,,,,,0.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-08 00:00:00,1108446.1948.11.8,1108446,,,,,BC,,,8,11,,,0.3,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-09 00:00:00,1108446.1948.11.9,1108446,,,,,BC,,,9,11,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-10 00:00:00,1108446.1948.11.10,1108446,,,,,BC,,,10,11,,,0,
-123.12186944444444,49.29535277777778,,,,,5.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-11 00:00:00,1108446.1948.11.11,1108446,,,,,BC,,,11,11,,,5.3,
-123.12186944444444,49.29535277777778,,,,,16.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-12 00:00:00,1108446.1948.11.12,1108446,,,,,BC,,,12,11,,,16.3,
-123.12186944444444,49.29535277777778,,,,,32,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-13 00:00:00,1108446.1948.11.13,1108446,,,,,BC,,,13,11,,,32,
-123.12186944444444,49.29535277777778,,,,,7.9,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-14 00:00:00,1108446.1948.11.14,1108446,,,,,BC,,,14,11,,,7.9,
-123.12186944444444,49.29535277777778,,,,,19.6,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-15 00:00:00,1108446.1948.11.15,1108446,,,,,BC,,,15,11,,,19.6,
-123.12186944444444,49.29535277777778,,,,,0.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-16 00:00:00,1108446.1948.11.16,1108446,,,,,BC,,,16,11,,,0.5,
-123.12186944444444,49.29535277777778,,,,,0.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-17 00:00:00,1108446.1948.11.17,1108446,,,,,BC,,,17,11,,,0.3,
-123.12186944444444,49.29535277777778,,,,,25.7,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-18 00:00:00,1108446.1948.11.18,1108446,,,,,BC,,,18,11,,,25.7,
-123.12186944444444,49.29535277777778,,,,,2.8,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-19 00:00:00,1108446.1948.11.19,1108446,,,,,BC,,,19,11,,,2.8,
-123.12186944444444,49.29535277777778,,,,,1.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-20 00:00:00,1108446.1948.11.20,1108446,,,,,BC,,,20,11,,,1.3,
-123.12186944444444,49.29535277777778,,,,,30.2,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-21 00:00:00,1108446.1948.11.21,1108446,,,,,BC,,,21,11,,,30.2,
-123.12186944444444,49.29535277777778,,,,,26.9,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-22 00:00:00,1108446.1948.11.22,1108446,,,,,BC,,,22,11,,,26.9,
-123.12186944444444,49.29535277777778,,,,,17.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-23 00:00:00,1108446.1948.11.23,1108446,,,,,BC,,,23,11,,,17.5,
-123.12186944444444,49.29535277777778,,,,,19.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-24 00:00:00,1108446.1948.11.24,1108446,,,,,BC,,,24,11,,,19.3,
-123.12186944444444,49.29535277777778,,,,,0,,0.3,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-25 00:00:00,1108446.1948.11.25,1108446,,,,,BC,,,25,11,,,0.3,
-123.12186944444444,49.29535277777778,,,,,1.5,,3.8,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-26 00:00:00,1108446.1948.11.26,1108446,,,,,BC,,,26,11,,,5.3,
-123.12186944444444,49.29535277777778,,,,,39.1,,17.8,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-27 00:00:00,1108446.1948.11.27,1108446,,,,,BC,,,27,11,,,56.9,
-123.12186944444444,49.29535277777778,,,,,2,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-28 00:00:00,1108446.1948.11.28,1108446,,,,,BC,,,28,11,,,2,
-123.12186944444444,49.29535277777778,,,,,32.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-29 00:00:00,1108446.1948.11.29,1108446,,,,,BC,,,29,11,,,32.5,
-123.12186944444444,49.29535277777778,,,,,21.6,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-11-30 00:00:00,1108446.1948.11.30,1108446,,,,,BC,,,30,11,,,21.6,
-123.12186944444444,49.29535277777778,,,,,31,,15.2,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-01 00:00:00,1108446.1948.12.1,1108446,,,,,BC,,,1,12,,,46.2,
-123.12186944444444,49.29535277777778,,,,,3.8,,2.5,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-02 00:00:00,1108446.1948.12.2,1108446,,,,,BC,,,2,12,,,6.4,
-123.12186944444444,49.29535277777778,,,,,8.1,,2.5,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-03 00:00:00,1108446.1948.12.3,1108446,,,,,BC,,,3,12,,,10.7,
-123.12186944444444,49.29535277777778,,,,,12.4,,1.3,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-04 00:00:00,1108446.1948.12.4,1108446,,,,,BC,,,4,12,,,13.7,
-123.12186944444444,49.29535277777778,,,,,14.5,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-05 00:00:00,1108446.1948.12.5,1108446,,,,,BC,,,5,12,,,14.5,
-123.12186944444444,49.29535277777778,,,,,12.7,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-06 00:00:00,1108446.1948.12.6,1108446,,,,,BC,,,6,12,,,12.7,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-07 00:00:00,1108446.1948.12.7,1108446,,,,,BC,,,7,12,,,0,
-123.12186944444444,49.29535277777778,,,,,5.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-08 00:00:00,1108446.1948.12.8,1108446,,,,,BC,,,8,12,,,5.3,
-123.12186944444444,49.29535277777778,,,,,13.7,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-09 00:00:00,1108446.1948.12.9,1108446,,,,,BC,,,9,12,,,13.7,
-123.12186944444444,49.29535277777778,,,,,3.3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-10 00:00:00,1108446.1948.12.10,1108446,,,,,BC,,,10,12,,,3.3,
-123.12186944444444,49.29535277777778,,,,,3,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-11 00:00:00,1108446.1948.12.11,1108446,,,,,BC,,,11,12,,,3,
-123.12186944444444,49.29535277777778,,,,,10.2,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-12 00:00:00,1108446.1948.12.12,1108446,,,,,BC,,,12,12,,,10.2,
-123.12186944444444,49.29535277777778,,,,,0.8,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-13 00:00:00,1108446.1948.12.13,1108446,,,,,BC,,,13,12,,,0.8,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-14 00:00:00,1108446.1948.12.14,1108446,,,,,BC,,,14,12,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0.5,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-15 00:00:00,1108446.1948.12.15,1108446,,,,,BC,,,15,12,,,0.5,T
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-16 00:00:00,1108446.1948.12.16,1108446,,,,,BC,,,16,12,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-17 00:00:00,1108446.1948.12.17,1108446,,,,,BC,,,17,12,,,0,
-123.12186944444444,49.29535277777778,,,,,12.2,,26.9,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-18 00:00:00,1108446.1948.12.18,1108446,,,,,BC,,,18,12,,,39.1,
-123.12186944444444,49.29535277777778,,,,,7.9,,5.1,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-19 00:00:00,1108446.1948.12.19,1108446,,,,,BC,,,19,12,,,13,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-20 00:00:00,1108446.1948.12.20,1108446,,,,,BC,,,20,12,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,8.4,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-21 00:00:00,1108446.1948.12.21,1108446,,,,,BC,,,21,12,,,8.4,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-22 00:00:00,1108446.1948.12.22,1108446,,,,,BC,,,22,12,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-23 00:00:00,1108446.1948.12.23,1108446,,,,,BC,,,23,12,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-24 00:00:00,1108446.1948.12.24,1108446,,,,,BC,,,24,12,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-25 00:00:00,1108446.1948.12.25,1108446,,,,,BC,,,25,12,,,0,
-123.12186944444444,49.29535277777778,,,,,0,,0,,,VANCOUVER HARBOUR CS,,,,,,,1948,,1948-12-26 00:00:00,1108446.1948.12.26,1108446,,,,,BC,,,26,12,,,0,
